locus_tag	length	genes	EC	product [prokka]	KO	product [KEGG, based on BlastKOALA]	annotation [KEGG, official KEGG annotation of AL1]	Bas.1	Bas.2	Bas.3	Flint.2	Gad.1	Gad.2	Gad.3	LaCl.1	LaCl.2	LaCl.3	LaOx.1	LaOx.2	LaOx.3	LaP.1	LaP.2	LaP.3	Lop.1	Lop.2	Lop.3	MinLaCl.1	MinLaCl.2	MinLaCl.3	Mon.1	Mon.2	Mon.3	Xen.1	Xen.2	Xen.3
RHAL1_02496	945	 	 	DNA-binding transcriptional regulator, LysR family	K21959	LysR family transcriptional regulator, cell division regulator	K21959 LysR family transcriptional regulator, cell division regulator 	5.51367337265433	5.94984475647548	5.97782673925366	5.11449971730857	5.37586034557732	5.30960742084733	5.18712211056327	5.89772048178961	5.88047881429515	5.62809250942859	5.63348955220315	5.7919615686762	5.28770191876552	5.55343953679467	5.27790206594201	5.40319840253744	6.04800402161801	5.71408482243366	5.57740454232981	5.59821458849927	5.44796122128743	5.72295958279426	5.3962658960716	5.06213581357267	5.58662398693804	5.70722082437407	5.4836875850637	5.44118765221659
RHAL1_02497	981	 	 	Nitronate monooxygenase	K00459	nitronate monooxygenase [EC:1.13.12.16]	K00459 nitronate monooxygenase [EC:1.13.12.16] 	5.25490588161082	6.26889375600553	5.89400322117935	4.93527444856509	5.36086775950878	5.26401128543648	5.17105036582726	5.26100343104495	5.00353391640708	5.21537395774431	5.4398017534489	5.31260499881128	4.84597417248443	4.42574624985895	4.76520068345608	4.52454403915895	6.22407244176264	5.82536136913993	5.65293054524623	5.41708218443952	4.75791087595837	5.29873332814488	4.19362925668044	3.90571042499299	4.24834077980694	4.62841237619814	4.71478537488355	4.64209860978812
RHAL1_02498	390	yrdN	5.3.2.-	putative tautomerase YrdN			no KO assigned 	1.8950663368584	2.25467619067448	2.22427056972638	2.21010034550532	2.17312160746979	2.59398510060786	2.25783563415882	1.93514114345852	1.81129457313195	2.03807769647882	2.29040742904211	2.00292300658044	2.49814260351746	2.86239121331492	2.4725264298188	2.67979254163009	2.54130095265856	2.288225326222	2.87562171345261	2.77286711760618	2.51913580181322	2.77074036682462	2.86092274560839	2.91282261402057	2.74065341247355	3.10023858930051	3.14782526146439	3.05372933813046
RHAL1_02499	843	cheR	2.1.1.80	Chemotaxis protein methyltransferase 1	K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	K00575 chemotaxis protein methyltransferase CheR [EC:2.1.1.80] 	5.78043567699311	6.515831087876	6.6837915637335	5.37819029658421	5.84674765648408	5.77813615545351	5.93035932838826	6.56426116892233	6.27139372868114	6.36994768364278	6.56690459780204	6.72347664647245	5.7659341523779	5.2219977556435	5.19560191136688	5.40319840253744	7.10145759854541	6.912196950016	6.78974656516422	6.60806011099262	6.59777891032264	6.77270848389581	5.09598765686331	4.7079702514691	5.12081593864874	5.93098685438248	5.66604420918985	5.87948300397251
RHAL1_02500	660	 	3.1.1.61	Chemotaxis response regulator protein-glutamate methylesterase (fragment)			K03412 two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1	5.18374566648909	5.95405606632068	5.98969508198548	5.30500201293777	5.37751661151249	5.47214924827337	5.28619579241849	5.37016665624285	4.99701360475966	5.06564179837612	5.51446502768375	5.56101263181303	4.99415520580991	4.72796192759281	4.69067870558456	4.62788229492871	6.35559902447335	6.01326337278123	5.9404479691719	5.4108430901926	5.50943421288173	5.76296475270468	4.47605734994366	4.15326021908374	4.37288659120164	5.2353796625658	4.93631116344564	5.07206250564492
RHAL1_02501	372	 	 	Response regulator receiver protein	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	K03413 two-component system, chemotaxis family, chemotaxis protein CheY 	6.30168506130472	7.42356926478515	7.45939190549908	5.15603109140609	5.99437342918112	5.89989572106367	5.84006923238351	6.4305523027973	6.06557117080168	6.07817411385355	6.54971063242648	6.22466683670862	5.61949439365899	4.47719101163146	4.61976779276228	4.68650922373304	7.60821213779067	7.37933898299112	7.40131893371551	6.45172847465454	6.64175834577307	6.5010557793337	4.90950741736395	4.63697014761146	4.68351148042511	4.58145596633413	4.8444606612824	4.70643292603237
RHAL1_02502	480	 	 	Chemotaxis protein CheW			K03408 purine-binding chemotaxis protein CheW 	2.7510466499154	2.10111376138138	1.89464451396513	4.10208150014547	4.38667920906615	3.96821353033457	4.02251854122245	2.82447793587141	3.21656026537267	2.63360299886405	3.27504557536873	2.82128657530582	3.07678646142925	2.44892223913958	2.80412794560054	2.55207212654519	2.80394309994831	2.42753788532386	2.46778792078098	2.77286711760618	2.5713169800338	2.22169670136668	2.58719073397956	2.21770551887244	2.40504395632734	3.54080487397629	3.17128047594678	3.13672542744712
RHAL1_02503	1458	 	 	Hybrid sensor histidine kinase/response regulator			K03407 two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3] 	5.39886659462297	3.89056775800112	3.915027936123	7.48943515817253	7.12555174597843	6.64851982554845	6.71899684522664	4.49662775123179	4.71657242321879	4.25757742485381	5.22630649306136	5.33751281801083	6.22998391656151	5.44342492419645	4.919230398284	6.43617229683884	3.90909173781071	3.6467067947683	4.08353154863235	4.92766974094222	4.14079405285027	4.12104707805188	5.35662699298485	4.94599508358915	5.23774787057622	6.06218766273076	6.20058916222275	6.19799992935567
RHAL1_02504	1092	 	 	Hybrid sensor histidine kinase/response regulator			K03407 two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3] 	4.37440904933401	4.46331176633251	4.82359076378158	5.59904497402801	4.92873450417913	4.79083966046597	4.7007372086825	4.53856865542335	4.71657242321879	4.54380718228511	4.72461560972461	4.58752065748134	5.08796933087436	4.33330604466644	4.34685781986389	4.74067811629652	4.79577881043905	4.41973359870319	4.68576919776364	4.82192055308407	4.72142853489832	4.55033671628052	4.61245129507363	4.48829438316892	4.71522953282616	5.09309621033096	4.91909583762543	5.01431811132234
RHAL1_02505	699	 	 	hypothetical protein	K09987	uncharacterized protein	K09987 uncharacterized protein 	9.9021725369409	10.6643419675959	10.3845362366504	9.99122262228352	9.44736043198444	9.1815211000824	9.20004706257879	9.73769012201632	9.42339326691829	9.65573645299703	9.32823072027101	9.41511532620891	8.94834176319897	8.44773662520635	8.24914790926092	8.44585015892329	9.68413039083238	9.87090272226737	10.1258177136385	9.69850991861722	9.68056089042949	9.43416218313026	8.08438044985982	8.13687436417065	8.21461057954215	9.15373298221017	9.11979892364844	8.92097226425425
RHAL1_02506	201	 	 	hypothetical protein			no KO assigned 	6.52954074118598	7.29168487515495	6.47801558281124	6.74445000317184	6.27856093061988	6.09696839287455	6.22445867209835	6.07543499464497	6.0140280718543	6.00333155249289	6.00945379293631	6.04372289075116	5.93552189798745	5.63022305763955	5.59247298361001	5.86549048363945	6.29282014140355	6.19001101062021	6.40040844105466	5.97748413461602	5.88007896399839	5.90300448115619	5.74940784384856	5.74318975467915	5.67337943200837	6.00164951005913	5.68144088235386	5.71295185014275
RHAL1_02507	525	 	 	hypothetical protein	K13592	regulator of CtrA degradation	K13592 regulator of CtrA degradation 	5.57422304993112	5.51509940620737	5.75140782490859	6.14562496260976	5.88218044681893	5.83511257951218	5.80404720246156	6.17746217233277	6.10324463670444	5.98188606709933	5.80651260274449	5.9371160899234	5.82676180395983	5.61770625045179	5.7821580036669	5.59123630959547	5.90063157798953	6.11983463815966	6.05311060344678	5.85415262450662	5.84976592559501	5.9552143461464	5.44117544909147	5.46556675257389	5.923706081577	5.77556711256661	5.60383760139084	5.70653149813127
RHAL1_02508	1416	 	 	Aminotransferase class-III			K00819 ornithine--oxo-acid transaminase [EC:2.6.1.13] 	3.83122704935119	3.45632107563623	3.78485281739198	2.93779854105417	4.06767010482078	4.18352043939291	3.8414295766261	3.85585088101	4.09650858600219	3.80565306979815	4.19464265102902	3.82116244518601	4.070440022764	4.7962002746444	4.75129964288153	4.75471449607672	3.98753576052334	3.98959180486379	4.04929486022624	3.89587299212714	4.21811405608433	3.899677822877	4.75749353120718	4.58466178567639	4.50318825315814	3.84109805247019	3.79065132074124	4.01531371185696
RHAL1_02509	690	 	 	protein of unknown function			no KO assigned 	5.73871919276513	5.03477866541206	5.49803265242153	5.68856146854604	6.31272360788781	5.93668737167259	6.20420037811289	4.15730007347001	4.00198505282703	4.14463280814335	4.47138803249883	4.29803025779336	4.21554567937984	4.26884349841995	4.49602197865214	4.73306311706108	4.07027619702029	4.190208196524	4.5807307057373	3.95424118424288	4.05543501010081	4.17236188279536	4.48343754957218	4.55777876161713	4.125570858474	4.76075386796258	4.32809338534079	4.33129027362243
RHAL1_02510	945	rbsK_1	2.7.1.15	Ribokinase	K00852	ribokinase [EC:2.7.1.15]	K00852 ribokinase [EC:2.7.1.15] 	6.19181951105983	5.45693629691785	5.92523820275817	6.96767222417568	6.26609737170568	6.0052626521319	6.23157926332683	5.48073484702323	5.41651736246669	5.57552726674877	5.39388732851498	5.37725075408557	5.40789667555979	6.02478289900021	5.98584067019499	6.04491010515313	5.57387955732723	5.64540024157588	5.73843822453183	5.44177219534525	5.61513054747302	5.6131713197606	5.7726866540712	5.88961350728176	5.96009097482737	6.14955642878627	5.95159787970208	5.98286678970682
RHAL1_02511	759	 	 	GntR family transcriptional regulator	K03710	GntR family transcriptional regulator	K03710 GntR family transcriptional regulator 	3.73658160124444	3.02597500034499	3.34185736858955	4.61421923095693	4.01756465916582	4.56506757958892	4.24610378963631	3.63352445166078	3.51922355835903	3.33845193556158	3.36056214466145	3.43074155075492	4.013833358356	4.16741535384308	4.36978470364515	4.16743128920922	3.32458508499058	3.34409762017568	3.30295326357401	3.36986535280946	3.49904872265502	3.0625874147171	4.10390489925279	3.83283273625733	3.93476267101154	3.50098605004642	3.62641306553875	3.33103455255019
RHAL1_02512	897	 	 	Metallophosphatase			no KO assigned 	4.47555619190133	4.07717283762433	4.29254281358469	7.54050749499374	6.00512739759534	5.91595409495635	6.19031359322734	3.8628185275779	4.00848298494284	3.9277124838985	4.10579729471034	3.77584241644108	4.17093910960629	4.74701769310571	4.62739836872895	4.54208182083566	3.87774760719848	3.89328654816044	3.94819458653165	4.43195743412169	4.09874573760835	4.0004756788011	4.99633124763408	4.8476937981956	4.58148917838172	4.21788795976673	4.48373373974991	4.51885798550951
RHAL1_02513	489	 	 	hypothetical protein			no KO assigned 	6.20248223762386	6.62462872812633	6.70913751484317	10.6389215544036	9.50957576847849	9.55567015305538	9.84059675751688	6.01807486865681	5.99042414964645	5.80416668965288	6.14337203296018	6.04372289075116	5.5601972076545	5.54413150904555	5.69950845345053	5.7112569196276	6.54957352730933	6.34556778676736	6.26592962522016	6.16339310094731	6.00675116096029	6.15521218707462	5.54944841818119	5.62081958514507	5.56066920806096	5.5680252510692	5.65360745811639	5.52059777589448
RHAL1_02514	972	 	 	Rubrerythrin	K22737	erythrin-vacuolar iron transport family protein	K22737 erythrin-vacuolar iron transport family protein 	5.42033934051312	6.14297657079528	6.17954169249195	9.93839784675815	8.79565277571818	8.94963320493075	9.07264898846009	5.48751277785046	5.40548141948287	5.3111974589391	5.23199085150335	5.35045148627254	4.86809771914424	4.76448975796917	4.69431603343414	4.69100821621684	6.25428648549386	5.9336840387451	5.97650570893839	5.47803258446403	5.5988817562704	5.7796071319863	4.77564222701082	4.90747454079248	4.88420425035231	5.12837153964136	4.83531273636339	5.06315600496282
RHAL1_02515	477	 	 	DNA mismatch repair protein MutT			no KO assigned 	5.79850929814681	6.34569593126784	6.44606808910461	9.56983203572959	8.83506163510605	9.09329516589885	9.18545349163747	5.77104140001974	5.58031514185916	5.61118761846286	5.67831295332357	5.57099646406665	5.32743863809499	5.07678251744291	5.1565821976237	5.16768647958309	6.41957369255924	6.35930728401659	6.23510967323473	5.70065087746178	5.78936414952837	6.06499356316182	5.19969565032633	5.09522998096514	5.32109241611413	5.43699522703404	5.25582793095546	5.2375581838087
RHAL1_02517	510	 	 	putative N-acetyltransferase YhbS	K03824	putative acetyltransferase [EC:2.3.1.-]	no KO assigned 	5.12517374317549	4.96971174023837	4.76494638658179	6.09882764403194	5.85509348474041	6.06408979609326	5.9485444461799	4.29503198303408	4.35799277488666	4.28524556185855	4.0630667102196	4.23523909914312	4.35594605263025	4.8014182530945	4.77553926359843	4.6465328112062	4.87092816099721	4.65868829919641	4.90872615268077	4.29412736545273	4.57831520429966	4.64679409585915	4.76356849909377	4.44982065026855	4.78734484221795	4.63762300606714	5.07800293839193	4.99922170251662
RHAL1_02518	546	 	 	Metallophosphoesterase			no KO assigned 	6.11927202893052	6.515831087876	6.6983294433642	10.7428624746819	8.94832850362723	9.14726790399244	9.19368053188455	5.98572632772467	6.03883997370032	5.80097559087291	5.82393112549353	6.04292605646623	5.53778757102115	5.46660200526806	5.55894960126691	5.32285898049269	6.63360136738309	6.4984432232331	6.37613002057831	6.15470741162227	6.14056758702806	6.57510489372409	5.45750640631566	5.48709979860062	5.63599017902365	6.06104710455298	5.94480887144927	6.05314754449293
RHAL1_02519	1233	 	 	Nucleoside:proton symporter			K03317 concentrative nucleoside transporter, CNT family 	6.35893683522053	6.86201084188262	6.81465449404453	11.0024562693044	8.4745588207091	8.68622195162131	8.77083824294433	6.26290531982504	6.12583370090155	6.08256107565867	5.93613261400044	6.27778579154852	5.69457150917581	5.20634742347502	4.88462692145087	5.06137230610902	6.62229822209409	6.65145659982627	6.40902506498898	6.49365847781575	6.4206621835947	6.46402704980638	5.3020218890009	5.33970783686256	5.6442522797184	6.34214748822782	6.32736391706125	6.17854431379381
RHAL1_02520	567	 	4.2.2.-	Endolytic peptidoglycan transglycosylase RlpA (modular protein)	K03642	rare lipoprotein A	K03642 rare lipoprotein A 	4.5864487757051	5.02680398453898	4.58627812943135	8.98154281413671	7.27609774136794	7.53655466858133	7.66569960703033	3.83828310401687	3.67438654062818	3.77995116269711	3.71247794782984	3.78730658897472	3.94359435760993	3.249775027422	3.24208940537123	3.22080816159755	3.67022095823335	3.71824151503457	3.53208602049413	3.65671039919661	3.69522268613105	3.75329274299839	3.19646662140479	3.24038797833741	3.34944484968305	3.75343675514126	3.95845473134532	3.96360391096316
RHAL1_02521	648	mobA	2.7.7.77	Molybdenum cofactor guanylyltransferase	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	K03752 molybdenum cofactor guanylyltransferase [EC:2.7.7.77] 	4.72765482014851	4.98351147311997	4.77183598079794	10.532304882077	7.92537830884531	8.28957897843073	8.35932165281119	4.23453975234812	4.09650858600219	4.08641027933058	4.09834798212911	4.0977448917253	3.8169724877082	3.6359509752708	3.79645773009949	3.59427258403639	4.0813251607085	4.43868260391856	4.28153038228639	4.09059750438618	3.98408432552566	4.1321978005682	3.73075905571004	4.10455769239753	4.35573918997672	4.50299424623394	4.79435814534566	4.75286827293457
RHAL1_02522	3507	dnaE_2	2.7.7.7	DNA polymerase III subunit alpha	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	K02337 DNA polymerase III subunit alpha [EC:2.7.7.7] 	4.60084958989586	4.80540179914351	4.48929124754235	10.1446821215747	8.27863658113256	8.58014364120387	8.59753787016832	3.70892719152433	4.00523767723657	3.88012063063682	3.69282712452377	3.81743967990672	4.07736220414804	3.97763772928445	3.86260667500023	3.51782821107827	3.54412252549469	3.63031673563349	3.54107342564065	3.71863662430359	4.11641504076069	3.93406557640383	4.01503418191169	4.12911445858593	4.15229961931126	3.89329915067477	4.04986960159158	4.08296700761399
RHAL1_02523	621	 	 	protein of unknown function			no KO assigned 	4.46772032105834	4.40707953474227	4.39128889613234	9.13204165066146	7.80161048062115	8.2692890542059	8.19700804752156	3.92072299669844	4.05943897831751	3.85161598124652	3.75415815474843	3.88302249013721	3.99567839717114	3.75368599204853	3.86905776657986	3.69401898583578	3.67387525770314	3.75650198645256	4.03027209241225	3.95995019678486	3.86370777100459	3.85101508486087	3.65435127836713	3.91633137212013	4.38420600173061	4.39126465747885	4.23098534524172	4.38945212803844
RHAL1_02524	159	 	 	protein of unknown function			no KO assigned 	4.73093196614144	4.75480122002817	4.37025830326703	9.19025461183674	8.52044380189542	8.36260216477419	8.63512433840069	4.40413243065541	4.3219266237748	3.8598177971941	3.87242687842541	3.99272515335329	4.19022533327279	4.00050390527925	4.15430265355884	3.9998620458225	4.34238888948346	4.36630280117131	4.4532271939339	4.11126645937396	4.30697137632219	4.29319014984834	4.20855031788337	4.55551573307554	4.37572478086883	4.335755692378	4.67020664019604	4.30697552100797
RHAL1_02525	306	 	 	hypothetical protein			no KO assigned 	6.01425332695453	5.42492975660181	5.26561254464409	8.0926757705375	6.90959673687702	7.2042468848826	7.21364533880205	5.50654577233975	5.41529530719949	5.37696523719263	5.17529412406154	5.3112820726562	5.83903288164677	5.46578063211505	5.53277795305109	5.42294129073068	5.35803952043975	5.25030647367426	5.41823041976874	5.27317389609926	5.49734737851692	5.4622946473196	5.35662699298485	5.36189341395509	5.53550854816845	5.59506953481561	5.44812337704519	5.59199904010222
